薬品ｺｰﾄﾞ,ﾖﾐｶﾞﾅ,種,薬品名,規格,メーカー,棚番,薬価,購入価,在庫数,調整量,単位,①薬価金額,②購入金額,①－②,販売会社,厚生省ｺｰﾄﾞ,JAN
62612701Q21302,ﾎﾟﾋﾞﾄﾞﾝｹﾞ,外,ポビドンヨードゲル１０％「明治」(ﾁｭｰﾌﾞ90ｇ),"",ＭｅｉｊｉＳｅｉｋａ,軟膏棚３,3.74,3.3,90,0,ｇ,336.6,297,39.6,ＭｅｉｊｉＳｅｉｋａ,2612701Q2133,4987222671750;
62260701F14001,ﾎﾟﾋﾞﾄﾞﾝﾖｶ,外,ポビドンヨードガーグル液７％「明治」(本30mL),"",ＭｅｉｊｉＳｅｉｋａ,外用茶,3.1,3.1,180,0,mL,558,558,0,ＭｅｉｊｉＳｅｉｋａ,2260701F1409,4987222671422;
52329027F10301,ﾎﾟﾗﾌﾟﾚｼｵ,内,ポラプレジンクＯＤ錠７５ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶､PTPバラ,11.2,9,291,0,錠,3259.2,2619,640.2,沢井製薬,2329027F1037,4987080681014;4987080681021;4987080681076;
54419002F10201,ﾎﾟﾗﾗﾐﾝｼ,内,ポララミン錠２ｍｇ(PTP1錠),"",高田製薬,下袋,5.7,5.6978,182,0,錠,1037.4,1036.9996,0.4004,高田製薬,4419002F1027,4987120441011;
54419002R10347,ﾎﾟﾗﾗﾐﾝﾄ,内,ポララミンドライシロップ０．２％(ﾊﾞﾗ1ｇ),"",高田製薬,散剤引出し袋,5.8,5,0,0,ｇ,0,0,0,高田製薬,4419002R1031,4987120440717;
56179001F20401,ﾎﾞﾘｺﾅｿﾞ20,内,ボリコナゾール錠２００ｍｇ「ＪＧ」(PTP1錠),"",日本ジェネリック,下劇,655.5,458.1,22,0,錠,14421,10078.2,4342.8,日本ジェネリック,6179001F2046,4987792611545;
56179001F21001,ﾎﾞﾘｺﾅｿﾞ20,内,ボリコナゾール錠２００ｍｇ「武田テバ」(PTP1錠),"",武田テバファーマ,下劇,655.5,655.5,0,0,錠,0,0,0,武田薬品,6179001F2100,4987123417266;
52190016Q20302,ﾎﾟﾘｽﾁﾚﾝｻﾝ,内,ポリスチレンスルホン酸Ｃａ経口ゼリー２０％分包２５ｇ「三和」(個1個),"",三和化学研究所,クラシエ漢方棚,61.4,61.4,150,0,個,9210,9210,0,三和化学研究所,2190016Q2034,4987086390644;4987086390651;
52190016D10302,ﾎﾟﾘｽﾁﾚﾝｻﾝ,内,ポリスチレンスルホン酸Ｃａ顆粒８９．２９％分包５．６ｇ「三和」(分包5.6ｇ),"",三和化学研究所,クラシエ漢方棚,9.8,9.8002,168,0,ｇ,1646.4,1646.4336,-0.0336,三和化学研究所,2190016D1036,4987086390682;
53929004F21001,ﾎﾘﾅｰﾄｼ02,内,ホリナート錠２５ｍｇ「サワイ」(PTP1錠),"",沢井製薬,抗癌剤２,586.3,460.6667,9,0,錠,5276.7,4146.0003,1130.6997,沢井製薬,3929004F2102,4987080134275;
62649734S20701,ﾎﾞﾙﾀﾚﾝ30,外,ボルタレンテープ３０ｍｇ　１０ｃｍ×１４ｃｍ(枚7枚),"",同仁医薬,湿布棚２,17.1,15.2857,7,0,枚,119.7,106.9999,12.7001,ノバルティスファーマ,2649734S2070,4987443328952;4987443328969;
62649734Q10601,ﾎﾞﾙﾀﾚﾝｹﾞ,外,ボルタレンゲル１％(ﾁｭｰﾌﾞ25ｇ),"",同仁医薬,外用下,4.9,3.888,250,0,ｇ,1225,972,253,ノバルティスファーマ,2649734Q1069,4987443328877;4987443328884;
61147700J10501,ﾎﾞﾙﾀﾚﾝｻ01,外,ボルタレンサポ１２．５ｍｇ(組5個),"",ノバルティスファーマ,"",27.7,20.92,20,0,個,554,418.4,135.6,ノバルティスファーマ,1147700J1057,4987443623200;
61147700J20601,ﾎﾞﾙﾀﾚﾝｻ02,外,ボルタレンサポ２５ｍｇ(組5個),"",ノバルティスファーマ,冷蔵庫,31.9,25.4,204,0,個,6507.6,5181.6,1326,ノバルティスファーマ,1147700J2061,4987443623231;
61147700J30801,ﾎﾞﾙﾀﾚﾝｻ05,外,ボルタレンサポ５０ｍｇ(組5個),"",ノバルティスファーマ,冷蔵庫う,36.7,27.7959,34,0,個,1247.8,945.0606,302.7394,ノバルティスファーマ,1147700J3084,4987443240711;4987443623262;
51147002F15601,ﾎﾞﾙﾀﾚﾝｼﾞ,内,ボルタレン錠２５ｍｇ(PTP1錠),"",ノバルティスファーマ,茶劇,9.2,6.95,116,0,錠,1067.2,806.2,261,ノバルティスファーマ,1147002F1560,4987443328761;4987443328778;4987443328785;4987443328792;
62649734Q20201,ﾎﾞﾙﾀﾚﾝﾛ,外,ボルタレンローション１％(本50ｇ),"",同仁医薬,外用下,4.9,0,0,0,ｇ,0,0,0,ノバルティスファーマ,2649734Q2022,4987443316621;
51141005M20902,ﾎﾟﾝﾀｰﾙｶ05,内,ポンタールカプセル２５０ｍｇ(PTP1Ｃ),"",ファイザー,茶,7.8,7,73,0,Ｃ,569.4,511,58.4,ファイザー,1141005M2094,4987114223708;
53999040F10203,ﾎﾞﾝﾋﾞﾊﾞｼﾞ,内,ボンビバ錠１００ｍｇ(患者用PK1錠),"",中外製薬,下劇,2104.3,1803.3333,3,0,錠,6312.9,5409.9999,902.9001,大正製薬,3999040F1026,4987306014565;
52329122D14101,ﾏｰｽﾞﾚﾝｴ,内,マーズレンＳ配合顆粒(分包0.67ｇ),"",寿製薬,分包棚５－３,12.1,10.6075,232.52,0,ｇ,2813.492,2466.4559,347.0361,ＥＡファーマ,2329122D1414,4987699057705;4987699057712;4987699057729;
52329122D14103,ﾏｰｽﾞﾚﾝｴ,内,マーズレンＳ配合顆粒(分包0.5ｇ),"",寿製薬,不動在庫,12.1,12,8,0,ｇ,96.8,96,0.8,ＥＡファーマ,2329122D1414,4987699057606;4987699057613;4987699057620;
62699804M10201,ﾏｰﾃﾞｭｵｯｸｽ,外,マーデュオックス軟膏(ﾁｭｰﾌﾞ10ｇ),"",マルホ,外用下劇,182.7,148.35,230,0,ｇ,42021,34120.5,7900.5,マルホ,2699804M1023,4987213109712;
52349101D12502,ﾏｰﾛｯｸｽ,内,マーロックス懸濁用配合顆粒(分包1.2ｇ),"",サノフィ,分包棚5-1,13,10.5769,87.6,0,ｇ,1138.8,926.5364,212.2636,サノフィ,2349101D1253,4987199050824;4987199050831;4987199050848;
89000000000150,ﾏｲｸﾛﾌｧｲﾝﾌ,材,BDマイクロファインプラス32Gｘ6mm(ﾊﾞﾗ1本),"","","",17,17.6,168,0,本,2856,2956.8,-100.8,"",989000000001
89000000000250,ﾏｲｸﾛﾌｧｲﾝﾌ,材,BDマイクロファインプラス３２GX４ｍｍ(ﾊﾞﾗ1本),"","","",17,15.4571,56,0,本,952,865.5976,86.4024,"",989000000002,4987555401901;
62655708N12601,ﾏｲｺｽﾎﾟｰ,外,マイコスポールクリーム１％(ﾁｭｰﾌﾞ10ｇ),"",バイエル薬品,外用下,19.3,0,0,0,ｇ,0,0,0,バイエル薬品,2655708N1261,4987341108366;4987341108380;4987341108397;
51129009F10202,ﾏｲｽﾘｰｼﾞ05,内,マイスリー錠５ｍｇ(PTP1錠),"",アステラス製薬,茶向30,27.3,20.37,164,0,錠,4477.2,3340.68,1136.52,アステラス製薬,1129009F1025,4987233131762;4987233131779;4987233131786;
61319808Q20301,ﾏｲﾃｨｱ,外,人工涙液マイティア点眼液　５ｍＬ(瓶1瓶),"",千寿製薬,下点眼,87.1,67.7,10,0,瓶,871,677,194,武田薬品,1319808Q2036,4987123146951;4987123146968;
52344009F30302,ﾏｸﾞﾐｯﾄｼ20,内,マグミット錠２００ｍｇ(PTP1錠),"",協和化学,下,5.7,5.7,330,0,錠,1881,1881,0,協和化学,2344009F3038,4987732011404;4987732011459;
52344009F40303,ﾏｸﾞﾐｯﾄｼ50,内,マグミット錠５００ｍｇ(PTP1錠),"",協和化学,不動在庫,5.7,4.49,300,0,錠,1710,1347,363,日本新薬,2344009F4034,4987173084203;4987173084210;
62619702X10447,ﾏｽｷﾝ01,外,０．１ｗ／ｖ％マスキン水　０．１％(ﾊﾞﾗ1mL),"",日興製薬,在庫なし,0.58,0.4439,0,0,mL,0,0,0,丸石製薬－大阪,2619702X1048,4987211160210;4987211160258;
62619702Q60447,ﾏｽｷﾝ05,外,０．０５Ｗ／Ｖ％マスキン水　０．０５％(ﾊﾞﾗ1mL),"",日興製薬,未廃棄箱,0.58,0.4,410,0,mL,237.8,164,73.8,丸石製薬－大阪,2619702Q6045,4987211160302;4987211160326;4987211160333;
51169100F10701,ﾏﾄﾞﾊﾟｰｼ,内,マドパー配合錠(PTP1錠),"",太陽ファルマ,茶､PTPバラ,22.2,14,96,0,錠,2131.2,1344,787.2,太陽ファルマ,1169100F1079,4987925118866;4987925118873;
53969025F20201,ﾏﾘｾﾞﾌﾞ02,内,マリゼブ錠２５ｍｇ(患者用PK1錠),"",ＭＳＤ,下,792,617.25,18,0,錠,14256,11110.5,3145.5,キッセイ薬品,3969025F2029,4987051276331;
62171701R40302,ﾐｵｺｰﾙｽ,外,ミオコールスプレー０．３ｍｇ　０．６５％７．２ｇ(缶1缶),"",トーアエイヨー,外用下劇,1387.1,1280,1,0,缶,1387.1,1280,107.1,トーアエイヨー,2171701R4038,4987142262137;4987142262144;
51249009F10901,ﾐｵﾅｰﾙｼﾞ05,内,ミオナール錠５０ｍｇ(PTP1錠),"",エーザイ,茶,11.6,9.0975,220,0,錠,2552,2001.45,550.55,エーザイ,1249009F1090,4987028233220;4987028233244;
61319809X20401,ﾐｵﾋﾟﾝ,外,ミオピン点眼液　５ｍＬ(瓶1瓶),"",参天製薬,下点眼袋,86.4,87,2,0,瓶,172.8,174,-1.2,参天製薬,1319809X2043,4987084162144;
52149117F10201,ﾐｶﾑﾛｴｰ,内,ミカムロ配合錠ＡＰ(PTP1錠),"",日本ベーリンガーイン,茶劇,70.9,55.33,100,0,錠,7090,5533,1557,日本ベーリンガーイン,2149117F1025,4987413590518;4987413590532;
52149117F20201,ﾐｶﾑﾛﾋﾞｰ,内,ミカムロ配合錠ＢＰ(PTP1錠),"",日本ベーリンガーイン,下劇,106.9,0,0,0,錠,0,0,0,日本ベーリンガーイン,2149117F2021,4987413590617;
52149042F10201,ﾐｶﾙﾃﾞｨｽ02,内,ミカルディス錠２０ｍｇ(PTP1錠),"",日本ベーリンガーイン,茶,39.9,36.1991,211,0,錠,8418.9,7638.0101,780.8899,日本ベーリンガーイン,2149042F1025,4987413660525;4987413660532;4987413660549;
52149042F20201,ﾐｶﾙﾃﾞｨｽ04,内,ミカルディス錠４０ｍｇ(PTP1錠),"",日本ベーリンガーイン,茶,75.8,75.8,398,0,錠,30168.4,30168.4,0,日本ベーリンガーイン,2149042F2021,4987413660624;4987413660631;4987413660648;
52190023F10302,ﾐｸﾞｼｽｼﾞ,内,ミグシス錠５ｍｇ(PTP1錠),"",ファイザー,下,21.8,18.5571,645,0,錠,14061,11969.3295,2091.6705,ファイザー,2190023F1037,4987114940803;
53969009F60301,ﾐｸﾞﾘﾄｰﾙｵ0,内,ミグリトールＯＤ錠２５ｍｇ「サワイ」(PTP1錠),"",沢井製薬,下,6.9,5.8,181,0,錠,1248.9,1049.8,199.1,沢井製薬,3969009F6033,4987080135210;4987080135272;
53969009F40301,ﾐｸﾞﾘﾄｰﾙｵ0,内,ミグリトールＯＤ錠５０ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶,10.8,8.83,564,0,錠,6091.2,4980.12,1111.08,沢井製薬,3969009F4030,4987080136217;4987080136224;4987080136279;
53969009F50301,ﾐｸﾞﾘﾄｰﾙｵ0,内,ミグリトールＯＤ錠７５ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶,13.7,11.1992,62,0,錠,849.4,694.3504,155.0496,沢井製薬,3969009F5037,4987080137214;4987080137276;
61319701Q40201,ﾐｹﾗﾝ02,外,ミケランＬＡ点眼液２％(本2.5mL),"",大塚製薬,茶点眼,386.5,335.4,5,0,mL,1932.5,1677,255.5,大塚製薬,1319701Q4020,4987035362418;
52149025N10301,ﾐｹﾗﾝｶ,内,ミケランＬＡカプセル１５ｍｇ(PTP1Ｃ),"",大塚製薬,不動在庫,55.5,59.7857,0,0,Ｃ,0,0,0,大塚製薬,2149025N1034,4987035359814;4987035359913;
52123005F11401,ﾐｹﾗﾝｼﾞｮ,内,ミケラン錠５ｍｇ(PTP1錠),"",大塚製薬,下,11.9,9.96,77,0,錠,916.3,766.92,149.38,大塚製薬,2123005F1141,4987035358015;4987035358718;
61319823Q10201,ﾐｹﾙﾅﾊ,外,ミケルナ配合点眼液(本2.5mL),"",大塚製薬,茶点眼,611,547.2,57.5,0,mL,35132.5,31464,3668.5,大塚製薬,1319823Q1026,4987035177326;
56169001M10247,ﾐｺﾌﾞﾃｨﾝ,内,ミコブティンカプセル１５０ｍｇ(ﾊﾞﾗ1Ｃ),"",ファイザー,バラ錠置き場,764.3,710.5909,22,0,Ｃ,16814.6,15632.9998,1181.6002,ファイザー,6169001M1026,4987114050106;
52149113F10201,ﾐｺﾝﾋﾞA,内,ミコンビ配合錠ＡＰ(PTP1錠),"",日本ベーリンガーイン,下,83.4,78.88,25,0,錠,2085,1972,113,日本ベーリンガーイン,2149113F1027,4987413670517;
52149113F20201,ﾐｺﾝﾋﾞB,内,ミコンビ配合錠ＢＰ(PTP1錠),"",日本ベーリンガーイン,下,117.2,91.45,85,0,錠,9962,7773.25,2188.75,日本ベーリンガーイン,2149113F2023,4987413670616;
53999002F20301,ﾐｿﾞﾘﾋﾞﾝ05,内,ミゾリビン錠５０ｍｇ「サワイ」(PTP1錠),"",沢井製薬,下,72.3,65.8904,73,0,錠,5277.9,4809.9992,467.9008,沢井製薬,3999002F2035,4987080657019;
53969008F30601,ﾐﾁｸﾞﾘﾆﾄ05,内,ミチグリニドＣａ・ＯＤ錠５ｍｇ「三和」(PTP1錠),"",大興製薬,下,6.7,6.7,175,0,錠,1172.5,1172.5,0,三和化学研究所,3969008F3064,4987086651509;4987086651523;
53969008F40601,ﾐﾁｸﾞﾘﾆﾄ10,内,ミチグリニドＣａ・ＯＤ錠１０ｍｇ「三和」(PTP1錠),"",大興製薬,茶,11.5,11.5,278,0,錠,3197,3197,0,三和化学研究所,3969008F4060,4987086651578;
54490031F20201,ﾐﾃｨｷｭｱ10,内,ミティキュアダニ舌下錠１００００ＪＡＵ(ﾌﾞﾘｽﾀｰ1錠),"",鳥居薬品,下,200.8,178.9,120,0,錠,24096,21468,2628,鳥居薬品,4490031F2025,4987158290247;4987158290254;
61311705Q10401,ﾐﾄﾞﾘﾝﾃ04,外,ミドリンＭ点眼液０．４％(本5mL),"",参天製薬,下点眼､袋,18.7,19.4,5,0,mL,93.5,97,-3.5,参天製薬,1311705Q1048,4987084162243;
61319810Q10501,ﾐﾄﾞﾘﾝﾋﾃ,外,ミドリンＰ点眼液(本5mL),"",参天製薬,下点眼､袋,27.5,29,5,0,mL,137.5,145,-7.5,参天製薬,1319810Q1053,4987084162328;
52149049F20201,ﾐﾈﾌﾞﾛ25,内,ミネブロ錠２．５ｍｇ(PTP1錠),"",第一三共,下,91.6,80.75,137.5,0,錠,12595,11103.125,1491.875,第一三共,2149049F2023,4987081108350;
52149049F30201,ﾐﾈﾌﾞﾛ50,内,ミネブロ錠５ｍｇ(PTP1錠),"",第一三共,"",137.4,121.6667,12,0,錠,1648.8,1460.0004,188.7996,第一三共,2149049F3020,4987081108558;
56152005F11001,ﾐﾉｻｲｸﾘﾝｼ0,内,ミノサイクリン塩酸塩錠５０ｍｇ「トーワ」(PTP1錠),"",東和薬品,下､袋,11.8,11.7857,28,0,錠,330.4,329.9996,0.4004,東和薬品,6152005F1109,4987155042108;
56152005F21101,ﾐﾉｻｲｸﾘﾝｼ1,内,ミノサイクリン塩酸塩錠１００ｍｇ「サワイ」(PTP1錠),"",沢井製薬,下,22,19.2959,98,0,錠,2156,1890.9982,265.0018,沢井製薬,6152005F2113,4987080034315;
53999026F21001,ﾐﾉﾄﾞﾛﾝ50,内,ミノドロン酸錠５０ｍｇ「日医工」(患者用PK1錠),"",日医工,茶劇,627.2,424,7,0,錠,4390.4,2968,1422.4,日医工,3999026F2103,4987376039802;4987376039819;
56152005M20701,ﾐﾉﾏｲｼﾝｶ10,内,ミノマイシンカプセル１００ｍｇ(PTP1Ｃ),"",ファイザー,下,33.6,36.5,8,0,Ｃ,268.8,292,-23.2,ファイザー,6152005M2074,4987114075000;
52316009C10201,ﾐﾔﾋﾞｰｴﾑｲﾘ,内,ミヤＢＭ細粒(分包1ｇ),"",ミヤリサン,分包棚､5-1,6.3,5.6508,548.2,0,ｇ,3453.66,3097.7686,355.8914,ミヤリサン,2316009C1026,4987312121332;4987312121349;
52316009F10202,ﾐﾔﾋﾞｰｴﾑｼﾞ,内,ミヤＢＭ錠(PTP1錠),"",ミヤリサン,茶,5.7,5.1,756,0,錠,4309.2,3855.6,453.6,ミヤリサン,2316009F1022,4987312126641;
52316009F10247,ﾐﾔﾋﾞｰｴﾑｼﾞ,内,ミヤＢＭ錠(ﾊﾞﾗ1錠),"",ミヤリサン,カセット､バラ,5.7,5.1,1059,0,錠,6036.3,5400.9,635.4,ミヤリサン,2316009F1022,4987312121448;
51169012G20201,ﾐﾗﾍﾟｯｸｽ15,内,ミラペックスＬＡ錠１．５ｍｇ(PTP1錠),"",日本ベーリンガーイン,下劇,298.8,338.3924,79,0,錠,23605.2,26732.9996,-3127.7996,日本ベーリンガーイン,1169012G2024,4987413750219;
62171701S40401,ﾐﾘｽﾃ05,外,ミリステープ５ｍｇ　４．０５ｃｍ×４．５０ｃｍ(枚1枚),"",日本化薬,外用下劇,34.3,25.9786,177,0,枚,6071.1,4598.2122,1472.8878,日本化薬,2171701S4048,4987170006482;4987170006499;
51179051F12001,ﾐﾙﾀｻﾞﾋﾟﾝ0,内,ミルタザピン錠１５ｍｇ「明治」(PTP1錠),"",大蔵製薬,下劇,25.5,22,50,0,錠,1275,1100,175,ＭｅｉｊｉＳｅｉｋａ,1179051F1207,4987222000017;4987222000024;4987222000031;
62649729S11802,ﾐﾙﾀｯｸｽﾊﾟ,外,ミルタックスパップ３０ｍｇ　１０ｃｍ×１４ｃｍ(枚7枚),"",ニプロファーマ,湿布棚３,17.1,17,70,0,枚,1197,1190,7,第一三共,2649729S1189,4987081100453;
52239001F16602,ﾑｺｻｰﾙｼﾞ,内,ムコサール錠１５ｍｇ(PTP1錠),"",サノフィ,下,5.9,4,1,0,錠,5.9,4,1.9,サノフィ,2239001F1661,4987199323614;4987199323621;
52239001R11148,ﾑｺｻｰﾙﾄﾞ,内,ムコサールドライシロップ１．５％(ﾊﾞﾗ1ｇ),"",サノフィ,散剤棚,26,22.11,100.533,0,ｇ,2613.858,2222.7846,391.0734,サノフィ,2239001R1110,4987199323638;4987199323645;
52329021F11001,ﾑｺｽﾀｼﾞｮ10,内,ムコスタ錠１００ｍｇ(PTP1錠),"",大塚製薬,茶､PTPバラ,10.1,7.764,603,0,錠,6090.3,4681.692,1408.608,大塚製薬,2329021F1102,4987035184614;4987035184713;4987035184812;
61319760Q10201,ﾑｺｽﾀﾃﾝ03,外,ムコスタ点眼液ＵＤ２％　０．３５ｍＬ(本1本),"",大塚製薬,分包棚３,27.3,22.1339,474,0,本,12940.2,10491.4686,2448.7314,大塚製薬,1319760Q1029,4987035515616;
52239001G20201,ﾑｺｿﾙﾊﾞﾝｴ0,内,ムコソルバンＬ錠４５ｍｇ(PTP1錠),"",帝人ファーマ,下,33.8,25.65,114,0,錠,3853.2,2924.1,929.1,帝人ファーマ,2239001G2027,4987294222737;4987294222744;4987294222751;
52233002Q10347,ﾑｺﾀﾞｲﾝｼ,内,ムコダインシロップ５％(ﾊﾞﾗ1mL),"",杏林製薬,"",6.1,4.8,500,0,mL,3050,2400,650,杏林製薬,2233002Q1035,4987060003737;
52233002F11701,ﾑｺﾀﾞｲﾝｼ25,内,ムコダイン錠２５０ｍｇ(PTP1錠),"",杏林製薬,茶,8.5,7.19,493,0,錠,4190.5,3544.67,645.83,杏林製薬,2233002F1174,4987060005342;4987060005359;4987060005366;4987060005373;4987060005380;
52233002F20201,ﾑｺﾀﾞｲﾝｼ50,内,ムコダイン錠５００ｍｇ(PTP1錠),"",杏林製薬,茶,11.2,8.9,335,0,錠,3752,2981.5,770.5,杏林製薬,2233002F2022,4987060004802;4987060004826;4987060004833;4987060005151;
56132015F10301,ﾒｲｱｸﾄｴﾑ,内,メイアクトＭＳ錠１００ｍｇ(PTP1錠),"",ＭｅｉｊｉＳｅｉｋａ,茶,46,46,31,0,錠,1426,1426,0,ＭｅｉｊｉＳｅｉｋａ,6132015F1037,4987222664486;4987222664554;
56132015C11047,ﾒｲｱｸﾄｴﾑｴ,内,メイアクトＭＳ小児用細粒１０％　１００ｍｇ(ﾊﾞﾗ1ｇ),"",ＭｅｉｊｉＳｅｉｋａ,散剤棚４,166.3,146.6667,67,0,ｇ,11142.1,9826.6689,1315.4311,ＭｅｉｊｉＳｅｉｋａ,6132015C1103,4987222689250;
51124029F10201,ﾒｲﾗｯｸｽｼ01,内,メイラックス錠１ｍｇ(PTP1錠),"",ＭｅｉｊｉＳｅｉｋａ,茶向３０,12.4,10.06,206,0,錠,2554.4,2072.36,482.04,ＭｅｉｊｉＳｅｉｋａ,1124029F1026,4987222742290;4987222742450;4987222742528;
52123016F30301,ﾒｲﾝﾃｰﾄｼ06,内,メインテート錠０．６２５ｍｇ(PTP1錠),"",田辺三菱製薬,茶,14.2,11.09,236,0,錠,3351.2,2617.24,733.96,田辺三菱製薬,2123016F3037,4987128020331;4987128253272;
52123016F11001,ﾒｲﾝﾃｰﾄｼ25,内,メインテート錠２．５ｍｇ(PTP1錠),"",田辺三菱製薬,茶,19.7,16.66,125.5,0,錠,2472.35,2090.83,381.52,田辺三菱製薬,2123016F1107,4987128148127;4987128245031;
52123016F21801,ﾒｲﾝﾃｰﾄｼ50,内,メインテート錠５ｍｇ(PTP1錠),"",田辺三菱製薬,下,24.1,19.0992,93,0,錠,2241.3,1776.2256,465.0744,田辺三菱製薬,2123016F2189,4987128115372;4987128213757;
52129003M10202,ﾒｷｼﾁｰﾙｶ05,内,メキシチールカプセル５０ｍｇ(PTP1Ｃ),"",太陽ファルマ,下劇,12.5,10.5987,125,0,Ｃ,1562.5,1324.8375,237.6625,太陽ファルマ,2129003M1021,4987925621519;4987925621533;
52129003M11801,ﾒｷｼﾚﾁﾝ05,内,メキシレチン塩酸塩カプセル５０ｍｇ「サワイ」(PTP1Ｃ),"",沢井製薬,茶劇,5.9,5.2984,305,0,Ｃ,1799.5,1616.012,183.488,沢井製薬,2129003M1188,4987080033813;4987080033820;
52129003M21901,ﾒｷｼﾚﾁﾝ10,内,メキシレチン塩酸塩カプセル１００ｍｇ「サワイ」(PTP1Ｃ),"",沢井製薬,下劇,7.5,6.8,360,0,Ｃ,2700,2448,252,沢井製薬,2129003M2192,4987080033912;4987080033929;
54413004F12101,ﾒｷﾀｼﾞﾝｼ,内,メキタジン錠３ｍｇ「タイヨー」(PTP1錠),"",武田テバファーマ,?,5.7,4.1,0,0,錠,0,0,0,武田薬品,4413004F1219,4987123409292;4987123414098;
54413004F12801,ﾒｷﾀｼﾞﾝｼ,内,メキタジン錠３ｍｇ「日医工」(PTP1錠),"",日医工,下,5.7,4.3,30,0,錠,171,129,42,日医工,4413004F1286,4987376541916;4987376541923;
52399009F30401,ﾒｻﾗｼﾞﾝﾁ04,内,メサラジン腸溶錠４００ｍｇ「サワイ」(PTP1錠),"",沢井製薬,下,23.8,26,30,0,錠,714,780,-66,沢井製薬,2399009F3044,4987080400110;4987080400127;
52223001F20901,ﾒｼﾞｺﾝｼﾞ,内,メジコン錠１５ｍｇ(PTP1錠),"",シオノギファーマ,茶､PTPバラ,5.7,5.7,258,0,錠,1470.6,1470.6,0,塩野義製薬,2223001F2099,4987087003208;4987087025552;
51239003F10401,ﾒｽﾁﾉﾝｼﾞ,内,メスチノン錠６０ｍｇ(SP1錠),"",共和薬品,茶劇,19.7,19.7,135,0,錠,2659.5,2659.5,0,共和薬品,1239003F1046,4987058600306;
53136004C10301,ﾒﾁｺﾊﾞｰﾙ,内,メチコバール細粒０．１％　５００ｍｇ(分包1包),"",エーザイ,散剤引出し２,18.1,5.5333,225,0,包,4072.5,1244.9925,2827.5075,エーザイ,3136004C1038,4987028266235;
53136004F10501,ﾒﾁｺﾊﾞｰﾙ02,内,メチコバール錠２５０μｇ　０．２５ｍｇ(PTP1錠),"",エーザイ,下,10.1,7.7,120,0,錠,1212,924,288,エーザイ,3136004F1050,4987028266365;4987028266389;
53136004F21301,ﾒﾁｺﾊﾞｰﾙ05,内,メチコバール錠５００μｇ　０．５ｍｇ(PTP1錠),"",エーザイ,茶､PTP,12.2,10.2152,1959,0,錠,23899.8,20011.5768,3888.2232,エーザイ,3136004F2138,4987028266563;4987028266570;
53136004F21347,ﾒﾁｺﾊﾞｰﾙ05,内,メチコバール錠５００μｇ　０．５ｍｇ(ﾊﾞﾗ1錠),"",エーザイ,カセット､バラ,12.2,10.214,487,0,錠,5941.4,4974.218,967.182,エーザイ,3136004F2138,4987028266518;4987028266556;
53969109F20201,ﾒﾄｱﾅｴｲ,内,メトアナ配合錠ＨＤ(PTP1錠),"",三和化学研究所,茶劇,48.5,48.5,254,0,錠,12319,12319,0,三和化学研究所,3969109F2028,4987086410670;4987086410687;4987086410694;
53969109F10201,ﾒﾄｱﾅｴﾙ,内,メトアナ配合錠ＬＤ(PTP1錠),"",三和化学研究所,下劇,48.6,48.6,66,0,錠,3207.6,3207.6,0,三和化学研究所,3969109F1021,4987086410755;4987086410762;4987086410779;
53962002F20201,ﾒﾄｸﾞﾙｺ02,内,メトグルコ錠２５０ｍｇ(PTP1錠),"",住友ファーマ,茶劇､PTP,10.1,10.1,1775,0,錠,17927.5,17927.5,0,住友ファーマ,3962002F2027,4987116530002;4987116530026;
53962002F20247,ﾒﾄｸﾞﾙｺ02,内,メトグルコ錠２５０ｍｇ(ﾊﾞﾗ1錠),"",住友ファーマ,カセット､バラ,10.1,10.1,297,0,錠,2999.7,2999.7,0,住友ファーマ,3962002F2027,4987116530019;
